  3175.00       2.03771e-06        1.8696e-09
  3225.00       1.79328e-06       1.67816e-09
  3275.00       1.58068e-06       1.63026e-09
  3325.00       1.39009e-06       1.53657e-09
  3375.00       1.22834e-06       1.43126e-09
  3425.00       1.08228e-06       1.34062e-09
  3475.00       9.56026e-07       1.50597e-09
  3525.00       8.48117e-07       1.33115e-09
  3575.00        7.5112e-07       1.33418e-09
  3625.00       6.64608e-07        1.2711e-09
  3675.00       5.89509e-07       1.29892e-09
  3725.00       5.22534e-07       1.11355e-09
  3775.00       4.63087e-07       1.22271e-09
  3825.00       4.13612e-07       1.03596e-09
  3875.00       3.66227e-07       1.05488e-09
  3925.00       3.27656e-07       1.07522e-09
  3975.00       2.91459e-07       1.03182e-09
  4025.00       2.59926e-07        5.8048e-10
  4075.00       2.32191e-07       4.67565e-10
  4125.00       2.08094e-07       5.77547e-10
  4175.00        1.8617e-07       4.69973e-10
  4225.00       1.67204e-07       4.88758e-10
  4275.00        1.4981e-07       4.40193e-10
  4325.00       1.34945e-07       4.45478e-10
  4375.00       1.20264e-07        4.5529e-10
  4425.00       1.08643e-07       3.65728e-10
  4475.00        9.6722e-08       4.00287e-10
  4525.00        8.8327e-08       4.13777e-10
  4575.00       7.97925e-08       3.51244e-10
  4625.00       7.21105e-08       3.95523e-10
  4675.00        6.4578e-08       3.36309e-10
  4725.00        5.9029e-08       3.15514e-10
  4775.00       5.29484e-08        3.0901e-10
  4825.00        4.8535e-08       3.09315e-10
  4875.00       4.42781e-08       3.14955e-10
  4925.00         4.081e-08       2.98429e-10
  4975.00       3.64093e-08       3.07391e-10
  5025.00       3.34937e-08       1.15516e-10
  5075.00       3.05478e-08        1.0862e-10
  5125.00       2.79587e-08       1.04184e-10
  5175.00       2.57486e-08       9.99459e-11
  5225.00       2.34846e-08       9.59988e-11
  5275.00       2.14481e-08         9.225e-11
  5325.00       2.00481e-08       8.87724e-11
  5375.00       1.81618e-08        8.5382e-11
  5425.00       1.66183e-08       8.22824e-11
  5475.00       1.54233e-08       7.92967e-11
  5525.00       1.41015e-08       7.64497e-11
  5575.00       1.30792e-08       7.38195e-11
  5625.00       1.21196e-08       7.12913e-11
  5675.00       1.13715e-08       6.89072e-11
  5725.00       1.02787e-08       6.66654e-11
  5775.00       9.54444e-09        6.4448e-11
  5825.00       8.78456e-09       6.24409e-11
  5875.00       8.19533e-09       6.04306e-11
  5925.00       7.76259e-09       5.86121e-11
  5975.00       7.08443e-09       5.77749e-11
  6025.00       6.57157e-09       2.79394e-11
  6075.00       6.11007e-09       2.66129e-11
  6125.00       5.67086e-09       2.58402e-11
  6175.00       5.28451e-09       2.50831e-11
  6225.00       4.91694e-09       2.43482e-11
  6275.00       4.51352e-09       2.36498e-11
  6325.00       4.25438e-09        2.2982e-11
  6375.00       3.95739e-09        2.2323e-11
  6425.00       3.68717e-09       2.16911e-11
  6475.00       3.37225e-09       2.10766e-11
  6525.00       3.15297e-09       2.04732e-11
  6575.00       2.93698e-09       1.99004e-11
  6625.00       2.73019e-09       1.93359e-11
  6675.00       2.55627e-09       1.87857e-11
  6725.00       2.40654e-09       1.82598e-11
  6775.00       2.19952e-09       1.77412e-11
  6825.00       2.04997e-09       1.72415e-11
  6875.00        1.8852e-09       1.67545e-11
  6925.00       1.80932e-09       1.62822e-11
  6975.00       1.66667e-09       1.60973e-11
  7025.00        1.5442e-09        8.3656e-12
  7075.00        1.4406e-09       7.97351e-12
  7125.00       1.33894e-09       7.74111e-12
  7175.00       1.24818e-09       7.51415e-12
  7225.00       1.15812e-09       7.28934e-12
  7275.00       1.06295e-09       7.07497e-12
  7325.00       1.00487e-09       6.86932e-12
  7375.00       9.29516e-10       6.66016e-12
  7425.00       8.64358e-10       6.46255e-12
  7475.00       7.88578e-10       6.26659e-12
  7525.00        7.4149e-10       6.07553e-12
  7575.00       6.81635e-10       5.89011e-12
  7625.00       6.31713e-10       5.71291e-12
  7675.00       5.94905e-10       5.53495e-12
  7725.00       5.47684e-10       5.36427e-12
  7775.00       5.02281e-10       5.19327e-12
  7825.00       4.64406e-10       5.03179e-12
  7875.00       4.21237e-10       4.87147e-12
  7925.00       4.07868e-10       4.71752e-12
  7975.00       3.69003e-10       4.64425e-12
