    50.50    5.3207922       0.17007530E-02
    51.50    5.5960477       0.17423805E-02
    52.50    5.9048963       0.17870948E-02
    53.50    6.2458176       0.18350928E-02
    54.50    6.6227655       0.18865603E-02
    55.50    7.0467825       0.19421949E-02
    56.50    7.5201771       0.20021494E-02
    57.50    8.0574386       0.20675765E-02
    58.50    8.6693442       0.21381980E-02
    59.50    9.3604144       0.22585818E-02
    60.50    10.159197       0.13531935E-01
    61.50    11.104535       0.13787362E-01
    62.50    12.145055       0.14383756E-01
    63.50    13.412337       0.15060890E-01
    64.50    14.905086       0.15946104E-01
    65.50    16.690168       0.16853413E-01
    66.50    18.868659       0.17955389E-01
    67.50    21.559743       0.19150680E-01
    68.50    24.923031       0.20577939E-01
    69.50    29.219488       0.22270922E-01
    70.50    34.888108       0.24308207E-01
    71.50    42.406951       0.26777965E-01
    72.50    52.795636       0.29832315E-01
    73.50    67.836827       0.33741614E-01
    74.50    90.720193       0.38884211E-01
    75.50    128.12056       0.45944242E-01
    76.50    194.82697       0.56071033E-01
    77.50    331.06960       0.71507907E-01
    78.50    663.32185       0.95584988E-01
    79.50    1566.0830       0.12659674    
    80.50    2419.0547       0.19351403
    81.50    1305.4085       0.16063759
    82.50    543.92389       0.11312968
    83.50    272.92775       0.82455988E-01
    84.50    159.81146       0.63830633E-01
    85.50    103.65542       0.51703610E-01
    86.50    72.084486       0.43258278E-01
    87.50    52.811179       0.37081589E-01
    88.50    40.100565       0.32418864E-01
    89.50    31.437333       0.28736565E-01
    90.50    25.256426       0.25709034E-01
    91.50    20.651562       0.23167786E-01
    92.50    17.207998       0.21399645E-01
    93.50    14.446896       0.19610840E-01
    94.50    12.332640       0.18007280E-01
    95.50    10.600235       0.16763695E-01
    96.50    9.1842719       0.15547788E-01
    97.50    8.0348262       0.14446857E-01
    98.50    7.0833931       0.13488350E-01
    99.50    6.3240135       0.12879802E-01
   102.50    22.952794       0.26355915E-02
   107.50    14.284902       0.21635515E-02
   112.50    9.5455516       0.18313182E-02
   117.50    6.7139965       0.15666915E-02
   122.50    4.9083637       0.13560157E-02
   127.50    3.6987918       0.11869331E-02
   132.50    2.8542859       0.10484119E-02
   137.50    2.2484489       0.93405159E-03
   142.50    1.8009636       0.83854437E-03
   147.50    1.4608422       0.75723572E-03
   152.50    1.2011428       0.68723127E-03
   157.50   0.99741994       0.62685541E-03
   162.50   0.83616747       0.57552782E-03
   167.50   0.70709740       0.52967632E-03
   172.50   0.60200294       0.48901465E-03
   177.50   0.51724642       0.45305609E-03
   182.50   0.44692396       0.42161365E-03
   187.50   0.38726931       0.39298768E-03
   192.50   0.33747102       0.36759082E-03
   197.50   0.29594506       0.34484411E-03
   202.50   0.26055635       0.53823841E-04
   207.50   0.23036961       0.49927273E-04
   212.50   0.20441696       0.47312051E-04
   217.50   0.18203935       0.44874175E-04
   222.50   0.16253450       0.42592627E-04
   227.50   0.14564883       0.40469925E-04
   232.50   0.13089111       0.38490049E-04
   237.50   0.11787560       0.36638286E-04
   242.50   0.10650522       0.34910710E-04
   247.50   0.96435569E-01   0.33294114E-04
   252.50   0.87501876E-01   0.31779768E-04
   257.50   0.79624646E-01   0.30371852E-04
   262.50   0.72558343E-01   0.29037894E-04
   267.50   0.66310243E-01   0.27789388E-04
   272.50   0.60686072E-01   0.26615886E-04
   277.50   0.55608608E-01   0.25517437E-04
   282.50   0.51079023E-01   0.24469348E-04
   287.50   0.46948719E-01   0.23485527E-04
   292.50   0.43252695E-01   0.22563253E-04
   297.50   0.39933348E-01   0.22063041E-04
   302.50   0.36882322E-01   0.88043036E-05
   307.50   0.34128795E-01   0.83331344E-05
   312.50   0.31622595E-01   0.80456542E-05
   317.50   0.29339943E-01   0.77714087E-05
