    50.000		5.3608996325e+00	7.2301833217e-03
    51.000		5.7057241083e+00	7.6824335216e-03
    52.000		6.0617150975e+00	7.4566853830e-03
    53.000		6.4117161145e+00	7.5047387296e-03
    54.000		6.8515379563e+00	8.0747691337e-03
    55.000		7.3386443517e+00	7.8585565351e-03
    56.000		7.8338867954e+00	8.2973989840e-03
    57.000		8.4378795636e+00	8.9031181768e-03
    58.000		9.1030080119e+00	9.3819403789e-03
    59.000		9.8460327897e+00	9.3808583510e-03
    60.000		1.0685090991e+01	9.3193386104e-03
    61.000		1.1646500989e+01	9.8118539729e-03
    62.000		1.2780410410e+01	1.0458172624e-02
    63.000		1.4087174516e+01	1.1181306287e-02
    64.000		1.5634954332e+01	1.1967940479e-02
    65.000		1.7442809434e+01	1.1728946426e-02
    66.000		1.9685019873e+01	1.1866120066e-02
    67.000		2.2316182878e+01	1.2997870823e-02
    68.000		2.5645144263e+01	1.4314815489e-02
    69.000		2.9863085171e+01	1.4745195454e-02
    70.000		3.5230277284e+01	1.7158116575e-02
    71.000		4.2410692310e+01	1.8438489925e-02
    72.000		5.2175194011e+01	2.0544098215e-02
    73.000		6.6100471759e+01	2.3242778622e-02
    74.000		8.7081290714e+01	2.6555763742e-02
    75.000		1.2082744763e+02	3.1527558916e-02
    76.000		1.8066193980e+02	3.9141980700e-02
    77.000		3.0150992185e+02	5.0714044767e-02
    78.000		5.9622294341e+02	7.3050358034e-02
    79.000		1.3910019636e+03	1.1853521569e-01
    80.000		1.9805801000e+03	1.4674140635e-01
    81.000		9.8524698351e+02	9.8366177235e-02
    82.000		4.1050650724e+02	6.1071649539e-02
    83.000		2.0894223802e+02	4.2520588693e-02
    84.000		1.2383123924e+02	3.2254068199e-02
    85.000		8.1089479587e+01	2.7001399638e-02
    86.000		5.6915163358e+01	2.1560391386e-02
    87.000		4.1975738617e+01	1.8578628749e-02
    88.000		3.2095657694e+01	1.5869593084e-02
    89.000		2.5260269435e+01	1.4799810078e-02
    90.000		2.0368580060e+01	1.2366022991e-02
    91.000		1.6726774079e+01	1.1575382119e-02
    92.000		1.3929452312e+01	1.0897894897e-02
    93.000		1.1761574321e+01	1.0149743010e-02
    94.000		1.0093388828e+01	8.9727876593e-03
    95.000		8.7254248290e+00	9.9272295609e-03
    96.000		7.5904943407e+00	1.0626186665e-02
    97.000		6.6655516413e+00	8.9201153175e-03
    98.000		5.8892091166e+00	8.4751897823e-03
    99.000		5.2242084162e+00	7.4834222966e-03
   100.000		4.6702922080e+00	6.6137711928e-03
   101.000		4.2054752074e+00	5.9549672047e-03
   102.000		3.7751924691e+00	5.9067296697e-03
   103.000		3.4216958468e+00	5.8453457684e-03
   104.000		3.1260704087e+00	5.2747739424e-03
   105.000		2.8374814924e+00	4.8362088047e-03
   106.000		2.5931134347e+00	4.4425540879e-03
   107.000		2.3766864961e+00	4.1180236479e-03
   108.000		2.2003814580e+00	3.7719702741e-03
   109.000		2.0211037373e+00	3.7866399012e-03
   110.000		1.8775987788e+00	4.2009743969e-03
   111.000		1.7432089950e+00	4.1228051464e-03
   112.000		1.6141844139e+00	3.8974095932e-03
   113.000		1.5117229193e+00	6.4283806789e-03
   114.000		1.4071065310e+00	6.3765542470e-03
   115.000		1.3028988213e+00	6.2745019791e-03
   116.000		1.2238631776e+00	5.7474768090e-03
   117.000		1.1552527953e+00	5.8422993832e-03
   118.000		1.0727352240e+00	6.1063660754e-03
   119.000		1.0208111519e+00	5.8578503192e-03
   120.000		9.5631234110e-01	5.7553953290e-03
   121.000		8.9954796845e-01	5.5886499639e-03
   122.000		8.5276597515e-01	5.3718818462e-03
   123.000		8.0619810202e-01	4.9931111840e-03
   124.000		7.4398175280e-01	4.9377061042e-03
   125.000		7.0861715177e-01	4.5486342471e-03
   126.000		6.7317838286e-01	4.2432908177e-03
   127.000		6.4346284345e-01	4.0257160814e-03
   128.000		6.1136103423e-01	3.7559146499e-03
   129.000		5.7653746802e-01	3.6890974448e-03
   130.000		5.5039459813e-01	3.4678855705e-03
   131.000		5.1789920090e-01	3.3424441857e-03
   132.000		4.9742112646e-01	3.2077572601e-03
   133.000		4.6803110463e-01	3.0287931736e-03
   134.000		4.5426375568e-01	2.9240101140e-03
   135.000		4.3136933005e-01	2.7873768767e-03
   136.000		4.0571555572e-01	2.7093015380e-03
   137.000		3.8837048052e-01	2.5896243763e-03
   138.000		3.8024440617e-01	2.4150334403e-03
   139.000		3.5955667188e-01	2.3569822513e-03
   140.000		3.4799744438e-01	2.2076491218e-03
   141.000		3.3437568969e-01	2.1390647213e-03
   142.000		3.1560987240e-01	2.0832764792e-03
   143.000		2.9966077927e-01	1.9934876137e-03
   144.000		2.9309859746e-01	1.8979772440e-03
   145.000		2.7544438868e-01	1.8609121781e-03
   146.000		2.6882700917e-01	1.7639626735e-03
   147.000		2.5731537449e-01	1.7631809633e-03
   148.000		2.5117587955e-01	1.8116911134e-03
   149.000		2.4225490764e-01	1.7464572526e-03
   150.000		2.3289695386e-01	1.6395989729e-03
   151.000		2.2256990831e-01	1.6479288683e-03
   152.000		2.1078980173e-01	1.5637588202e-03
   153.000		2.0447881556e-01	2.1720261693e-03
   154.000		1.9547271529e-01	3.3123975489e-03
   155.000		1.8706436316e-01	3.7719792435e-03
   156.000		1.8455165976e-01	4.2214644845e-03
   157.000		1.7441797679e-01	4.3291522039e-03
   158.000		1.6689869623e-01	4.5538278462e-03
   159.000		1.6881117301e-01	4.6681100516e-03
   160.000		1.6403910674e-01	5.1462573543e-03
   161.000		1.5349382033e-01	4.9912275937e-03
   162.000		1.5534094006e-01	4.9450766890e-03
   163.000		1.4686775237e-01	4.9502733750e-03
   164.000		1.4191627166e-01	4.7550042534e-03
   165.000		1.4143413091e-01	4.5460799150e-03
   166.000		1.2611552201e-01	4.2895865349e-03
   167.000		1.4334167141e-01	4.5567092274e-03
   168.000		1.2980308662e-01	4.1439741192e-03
   169.000		1.1540809263e-01	3.8186876483e-03
   170.000		1.2360401799e-01	4.0517957022e-03
   171.000		1.1525186096e-01	3.8272032798e-03
   172.000		1.0953142389e-01	3.6975326669e-03
   173.000		1.0641222008e-01	3.5595505062e-03
   174.000		1.0258336947e-01	3.4319518812e-03
   175.000		1.0431502903e-01	3.3882267985e-03
   176.000		9.1682218080e-02	3.1113680271e-03
   177.000		9.1652046576e-02	3.1313239949e-03
   178.000		9.2632828911e-02	3.0147742048e-03
   179.000		9.4151883947e-02	3.1104769627e-03
   180.000		7.8408223395e-02	2.3540661809e-03
   181.000		8.6872350136e-02	2.5317535899e-03
   182.000		8.0274579508e-02	2.4892914369e-03
   183.000		7.9257987945e-02	2.4287721571e-03
   184.000		8.3073832655e-02	2.4032153413e-03
   185.000		7.5691564959e-02	2.2757862500e-03
   186.000		7.1974486469e-02	2.2404702011e-03
   187.000		6.5331644582e-02	1.9578500641e-03
   188.000		7.0607745388e-02	2.1676443605e-03
   189.000		6.4866718736e-02	1.7719488332e-03
   190.000		7.1096285192e-02	2.0281915598e-03
   191.000		6.5927890778e-02	1.9580839804e-03
   192.000		6.1783725797e-02	1.8340443887e-03
   193.000		5.5153669039e-02	1.6200149763e-03
   194.000		5.6573032687e-02	1.6552602891e-03
   195.000		5.5952752997e-02	1.7452185399e-03
   196.000		5.7833850696e-02	1.7322993569e-03
   197.000		5.5034409879e-02	1.6377856214e-03
   198.000		5.1425862877e-02	1.6300968317e-03
   199.000		5.2633331413e-02	1.6494998478e-03
   200.000		4.8641992520e-02	1.5742129409e-03
   201.000		4.8717980160e-02	1.5695947029e-03
   202.000		5.1107854361e-02	1.5858207959e-03
   203.000		4.3497244493e-02	1.3403026391e-03
   204.000		4.5455316957e-02	1.3928274819e-03
   205.000		4.1979821431e-02	1.3553943719e-03
