    50.000	  	4.6488828532e+00	4.1427879325e-03
    51.000	  	4.9434875016e+00	4.6671533080e-03
    52.000	  	5.2353421345e+00	4.7779710932e-03
    53.000	  	5.5565205431e+00	4.9049198635e-03
    54.000	  	5.9305464045e+00	5.2421983305e-03
    55.000	  	6.3602609673e+00	5.4216645126e-03
    56.000	  	6.7944369842e+00	5.7265704700e-03
    57.000	  	7.3289174277e+00	6.2374016435e-03
    58.000	  	7.9211742261e+00	6.3034281424e-03
    59.000	  	8.5877549575e+00	6.0044445728e-03
    60.000	  	9.3612587059e+00	5.8816377768e-03
    61.000	  	1.0248726174e+01	6.2713548624e-03
    62.000	  	1.1286281531e+01	6.7884071968e-03
    63.000	  	1.2512139376e+01	7.4864564948e-03
    64.000	  	1.3981693839e+01	8.2393701225e-03
    65.000	  	1.5699753779e+01	7.5743193387e-03
    66.000	  	1.7851190988e+01	8.2589047713e-03
    67.000	  	2.0455456058e+01	9.3329355106e-03
    68.000	  	2.3768116295e+01	9.9194028402e-03
    69.000	  	2.7947569269e+01	1.0071639710e-02
    70.000	  	3.3475808017e+01	1.1648445198e-02
    71.000	  	4.0893382750e+01	1.2301716240e-02
    72.000	  	5.1187594600e+01	1.4003641566e-02
    73.000	  	6.6142269703e+01	1.5875247559e-02
    74.000	  	8.9051661900e+01	1.8407381528e-02
    75.000	  	1.2664669905e+02	2.1715806571e-02
    76.000	  	1.9473990907e+02	2.6932232418e-02
    77.000	  	3.3572343771e+02	3.5242543616e-02
    78.000	  	6.8915257531e+02	5.0440637773e-02
    79.000	  	1.6723262666e+03	7.8486926089e-02
    80.000	  	2.4436588663e+03	9.4871145159e-02
    81.000	  	1.2208545123e+03	6.7012503440e-02
    82.000	  	5.0659628081e+02	4.3184790832e-02
    83.000	  	2.5673887580e+02	3.0792344819e-02
    84.000	  	1.5158010957e+02	2.3737320017e-02
    85.000	  	9.8994858039e+01	1.9183133355e-02
    86.000	  	6.9300386505e+01	1.6131122168e-02
    87.000	  	5.0961855326e+01	1.4159868591e-02
    88.000	  	3.8909803612e+01	1.2112424232e-02
    89.000	  	3.0582909449e+01	1.1537294392e-02
    90.000	  	2.4599130900e+01	8.7782639456e-03
    91.000	  	2.0172071025e+01	8.9913379699e-03
    92.000	  	1.6817093785e+01	8.5717250304e-03
    93.000	  	1.4195358893e+01	7.2385573691e-03
    94.000	  	1.2133794853e+01	6.3026085133e-03
    95.000	  	1.0462145262e+01	9.8909117083e-03
    96.000	  	9.1112048662e+00	9.2132725036e-03
    97.000	  	7.9910342364e+00	8.1177129460e-03
    98.000	  	7.0443907707e+00	5.9800875580e-03
    99.000	  	6.2499176549e+00	5.3307455606e-03
   100.000	  	5.5911473481e+00	4.7898839708e-03
   101.000	  	5.0110452801e+00	4.2778353232e-03
   102.000	  	4.5213776315e+00	3.8723546305e-03
   103.000	  	4.0982449133e+00	3.5277870574e-03
   104.000	  	3.7045894344e+00	3.1890779549e-03
   105.000	  	3.3824662559e+00	2.9214259101e-03
   106.000	  	3.0974557695e+00	2.6778498828e-03
   107.000	  	2.8399292075e+00	2.6228687325e-03
   108.000	  	2.6113744639e+00	3.5528974833e-03
   109.000	  	2.4126113669e+00	3.9751933170e-03
   110.000	  	2.2302257720e+00	3.7258955213e-03
   111.000	  	2.0638393218e+00	3.4765839058e-03
   112.000	  	1.9172264841e+00	3.2483088491e-03
   113.000	  	1.7840058451e+00	3.0331379174e-03
   114.000	  	1.6628730715e+00	2.8275089488e-03
   115.000	  	1.5520606136e+00	2.6435972337e-03
   116.000	  	1.4561949039e+00	2.7919900446e-03
   117.000	  	1.3550045726e+00	2.7558003740e-03
   118.000	  	1.2761237699e+00	2.5919392892e-03
   119.000	  	1.1925639293e+00	2.4065273827e-03
   120.000	  	1.1203384955e+00	2.2622467395e-03
   121.000	  	1.0578184950e+00	2.1512762546e-03
   122.000	  	9.9920337545e-01	2.0187907046e-03
   123.000	  	9.3842530735e-01	1.9018141834e-03
   124.000	  	8.8926923603e-01	1.8070494163e-03
   125.000	  	8.3741229123e-01	1.7016867598e-03
   126.000	  	7.9701555716e-01	1.6252265085e-03
   127.000	  	7.5406948136e-01	1.5363385577e-03
   128.000	  	7.1904057271e-01	1.4826408340e-03
   129.000	  	6.7604263759e-01	1.3946347421e-03
   130.000	  	6.4549639769e-01	1.3266413116e-03
   131.000	  	6.1144779886e-01	1.2691796404e-03
   132.000	  	5.8303788250e-01	1.2038593853e-03
   133.000	  	5.5754736219e-01	1.1501171528e-03
   134.000	  	5.2994348004e-01	1.1041842488e-03
   135.000	  	5.0468522134e-01	1.0492288358e-03
   136.000	  	4.8357467919e-01	1.0109326421e-03
   137.000	  	4.6203633875e-01	9.5634759520e-04
   138.000	  	4.4253480494e-01	9.2921927487e-04
   139.000	  	4.2308005048e-01	8.8542466326e-04
   140.000	  	4.0616600894e-01	8.5252056268e-04
   141.000	  	3.8575463563e-01	8.1202340145e-04
   142.000	  	3.7165627707e-01	7.8459337306e-04
   143.000	  	3.5549063263e-01	7.4553707679e-04
   144.000	  	3.4121641612e-01	7.1619006009e-04
   145.000	  	3.2624297459e-01	6.8456757897e-04
   146.000	  	3.1241214622e-01	6.5361066550e-04
   147.000	  	3.0239272562e-01	6.3945700019e-04
   148.000	  	2.9016852971e-01	6.1325042750e-04
   149.000	  	2.7962576657e-01	5.8903257440e-04
   150.000	  	2.6777058465e-01	5.6538293558e-04
