    50.50    6.7682894       0.22086978E-02
    51.50    7.1279440       0.22644497E-02
    52.50    7.5348518       0.23248078E-02
    53.50    7.9809373       0.23890822E-02
    54.50    8.4771346       0.24582967E-02
    55.50    9.0340184       0.25331526E-02
    56.50    9.6557561       0.26134227E-02
    57.50    10.361711       0.27011242E-02
    58.50    11.164975       0.27956847E-02
    59.50    12.073215       0.29555904E-02
    60.50    13.124284       0.18051041E-01
    61.50    14.363404       0.18417959E-01
    62.50    15.739886       0.19223289E-01
    63.50    17.396106       0.20151952E-01
    64.50    19.368854       0.21324219E-01
    65.50    21.707453       0.22594105E-01
    66.50    24.586225       0.24070864E-01
    67.50    28.129890       0.25688563E-01
    68.50    32.572121       0.27622877E-01
    69.50    38.222386       0.29921858E-01
    70.50    45.717969       0.32696397E-01
    71.50    55.638865       0.36028603E-01
    72.50    69.380382       0.40176043E-01
    73.50    89.233294       0.45472149E-01
    74.50    119.50191       0.52460537E-01
    75.50    169.01174       0.62035731E-01
    76.50    257.33697       0.75796078E-01
    77.50    437.89506       0.96821153E-01
    78.50    878.45775       0.12984611    
    79.50    2076.6780       0.17380816    
    80.50    3211.5547       0.26715938
    81.50    1735.0679       0.21975582
    82.50    723.89949       0.15416219
    83.50    363.68428       0.11229232
    84.50    213.22278       0.86940573E-01
    85.50    138.48828       0.70460000E-01
    86.50    96.399770       0.58979459E-01
    87.50    70.726292       0.50598896E-01
    88.50    53.768927       0.44251101E-01
    89.50    42.209673       0.39224210E-01
    90.50    33.934782       0.35131942E-01
    91.50    27.809829       0.31744486E-01
    92.50    23.174998       0.29222204E-01
    93.50    19.490165       0.26840893E-01
    94.50    16.647771       0.24669657E-01
    95.50    14.338593       0.22971371E-01
    96.50    12.434237       0.21335513E-01
    97.50    10.886241       0.19850063E-01
    98.50    9.6109009       0.18558110E-01
    99.50    8.5869991       0.17738099E-01
   102.50    31.274590       0.37468197E-02
   107.50    19.572456       0.30686321E-02
   112.50    13.150111       0.25980432E-02
   117.50    9.2984311       0.22260395E-02
   122.50    6.8327665       0.19303405E-02
   127.50    5.1755501       0.16934560E-02
   132.50    4.0135279       0.14994004E-02
   137.50    3.1770210       0.13390133E-02
   142.50    2.5560527       0.12044850E-02
   147.50    2.0836184       0.10901235E-02
   152.50    1.7211054       0.99254396E-03
   157.50    1.4367227       0.90903954E-03
   162.50    1.2086783       0.83364742E-03
   167.50    1.0268607       0.77015510E-03
   172.50   0.87848930       0.71282262E-03
   177.50   0.75686704       0.66124874E-03
   182.50   0.65734877       0.61568813E-03
   187.50   0.57208196       0.57772804E-03
   192.50   0.50069009       0.53985924E-03
   197.50   0.44054185       0.50936270E-03
   202.50   0.38949316       0.83970116E-04
   207.50   0.34573509       0.78005163E-04
   212.50   0.30795143       0.74018646E-04
   217.50   0.27529394       0.70310166E-04
   222.50   0.24676702       0.66835919E-04
   227.50   0.22192377       0.63603791E-04
   232.50   0.20015810       0.60589706E-04
   237.50   0.18094389       0.57766824E-04
   242.50   0.16409474       0.55145641E-04
   247.50   0.14910020       0.52668661E-04
   252.50   0.13576997       0.50359454E-04
   257.50   0.12400023       0.48211957E-04
   262.50   0.11337346       0.46166639E-04
   267.50   0.10395762       0.44251862E-04
   272.50   0.95464430E-01   0.42464798E-04
   277.50   0.87808987E-01   0.40773427E-04
   282.50   0.80926672E-01   0.39180763E-04
   287.50   0.74613653E-01   0.37658934E-04
   292.50   0.68963957E-01   0.36246142E-04
   297.50   0.63889078E-01   0.35497706E-04
   302.50   0.59198182E-01   0.14742523E-04
   307.50   0.54955504E-01   0.13972898E-04
   312.50   0.51082182E-01   0.13508664E-04
   317.50   0.47550405E-01   0.13064690E-04
   322.50   0.44312418E-01   0.12641620E-04
   327.50   0.41322008E-01   0.12232757E-04
   332.50   0.38597470E-01   0.11845215E-04
   337.50   0.36075892E-01   0.11473041E-04
   342.50   0.33759978E-01   0.11116238E-04
   347.50   0.31624964E-01   0.10775363E-04
   352.50   0.29660887E-01   0.10448719E-04
   357.50   0.27833916E-01   0.10135520E-04
   362.50   0.26153118E-01   0.98382471E-05
   367.50   0.24590774E-01   0.95501811E-05
   372.50   0.23148332E-01   0.92737598E-05
   377.50   0.21811464E-01   0.90100701E-05
   382.50   0.20568992E-01   0.87576977E-05
   387.50   0.19399592E-01   0.85096049E-05
   392.50   0.18302682E-01   0.82773755E-05
   397.50   0.17312841E-01   0.81933686E-05
   402.50   0.16363028E-01   0.43839646E-05
   407.50   0.15484814E-01   0.41920259E-05
   412.50   0.14662320E-01   0.40867645E-05
   417.50   0.13898212E-01   0.39854591E-05
   422.50   0.13177243E-01   0.38869619E-05
   427.50   0.12503835E-01   0.37914114E-05
   432.50   0.11861610E-01   0.36984410E-05
   437.50   0.11271609E-01   0.36096250E-05
   442.50   0.10711382E-01   0.35229142E-05
   447.50   0.10184317E-01   0.34393863E-05
   452.50   0.96902263E-02   0.33588035E-05
   457.50   0.92259088E-02   0.32802898E-05
   462.50   0.87839323E-02   0.32041006E-05
   467.50   0.83740829E-02   0.31313635E-05
   472.50   0.79843144E-02   0.30603074E-05
   477.50   0.76182012E-02   0.29911131E-05
   482.50   0.72741528E-02   0.29249542E-05
   487.50   0.69447708E-02   0.28605035E-05
   492.50   0.66283694E-02   0.27965447E-05
   497.50   0.63401767E-02   0.27843700E-05
   502.50   0.60604516E-02   0.16983811E-05
   507.50   0.57977253E-02   0.16322815E-05
   512.50   0.55500095E-02   0.15991406E-05
   517.50   0.53134353E-02   0.15666807E-05
   522.50   0.50896985E-02   0.15351566E-05
   527.50   0.48764784E-02   0.15043840E-05
